sample_id,source_video,camera_id,location_id,recording_session,split,class_labels,sha256,phash
crop_03038,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,90d47a2cfb58dce1cd6c954459b4580ffcb2b06ffaf613e63ba0ecf8032ad43e,4ac9f0f927a7d361
crop_03039,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,14655ac8fdc2cd110a800efb17c48e6d315d2f34741923b74942d51f30698465,9420d029bd3dfcd0
crop_03040,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,ab5ce311f3f02d6caab18d28b6d4ed374dd0176c89aee95956d8e8a6d5b44b5d,b87e45b837768018
crop_03041,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b40755da2bb791b329d30e70a9d9da1922ab9a75bfbb33a7f1139f164991988d,6bfcc1f3388bb556
crop_03042,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,7fb3c109254095d57530def84c186ed709b93ad79653c9e969a919f4c2f785b6,f0948f66db46a19c
crop_03043,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b8df8aa9cf4df589bfcf65236c9bb7c1260688dc8eabdc9940361fa8b30ae264,3f673431430096b8
crop_03044,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,f9c6208b0ab5502cae4813967905398c5fe2f18bc854854c9e8b1def226024bd,cd498c4980ee0027
crop_03045,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,d32c947d6ccb1a5462514d9d15c3d983eaf26a23363337cc93e4a0c72b237382,2faedcf67764f10f
crop_03046,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2fb3b2f9419db505d7d0ddf790cf0b7d7d539c246cada7678b7d473df3eadc59,c52e0ef4d6a581d0
crop_03047,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,aa1fd68f8c2cb0c74b4cd42aee3e54d31acdb8bf8ecdcc8dd707879393069be2,cd6540a54720b88d
crop_03048,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,d8adcfcfdc4315199f8dcf6ad83a95b81f421a210a3bb9eb4dfcfe4fd549d21b,59a4bb90cd8efb01
crop_03049,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,4afc5d146252591d2be8ed2d9c4369f8b2f6b79955aa1e609fc66eef4588ce51,53f068324cab5736
crop_03050,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,c8b750864802e60109487ad92f63734054406ea00f4c169469c8fff7c672684e,0f6537a3f53e64de
crop_03051,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,47053a02fe933696352a7f9e4685f7f57ba0c0552cb3a0f2acf961d8179c5d8f,5bbc9dc32d128212
crop_03052,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,c91bfa80495c06eed4e13e04893f1ed710afcbfa7e603523ab42949e1b734c27,4ef4c541c186473c
crop_03053,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,c6536f4618ebbaed5479d895f0f9eae15c68f5888f2ab957ea1b92aa5c44852d,62493c04d3be657e
crop_03054,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,d8cad493918fb49dc6d572578e1b26abfabb6531c0bf97079f296331d91c5efd,18dced2ad4a26d64
crop_03055,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,ee1af4414a43f9f6f491ad7b40c7cd2f41c80af435c6d060420a19661044aa90,3d8aec959e1127d8
crop_03056,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,0cfe4b24896ca574da18589c90d5a1af14d8976756857d3b2b520624e4eba240,8fc635b5337eb9f8
crop_03057,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,80fc9801e4f28dec8ca1b0f8af8c2be4bd071416f6812ef5db2d5db77afa1e80,fb9d904d7ed5711f
crop_03058,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,088f7ce129fc727558f2d7f0ea803474a325280a5bc68684d0360acae37c00f5,eb66a709c8be3aca
crop_03059,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,ce84cdf1efa3569051515a2c866709e3cbd79fb1fe36c4124c1f54e4a23265df,71f6e5627dde3870
crop_03060,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,79761a00748220c600b950e8a2e7d6dee3b744c8b315ef946dbc40c96ea53d9b,104118f45308576e
crop_03061,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,0b9e880c5e35c3832db78aea956d32e5f5848048fe6123f692566eac69fbbd5e,b9738ba88140d61f
crop_03062,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,b8b5bb2b4aa3e48f58a23ed4d631c6b24c52b7473c62a87f78b32922fd7f0a6b,c75404d3f39814d6
crop_03063,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,a151da2a4713491a09c0fb0eed238dabfd48cef4724da7d03226c082874ca87b,1e720a6a936cd1a1
crop_03064,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,7d16b33d973c68d43004b86b123f394fbb06cb668ee27ba86e89a98b340bd4e2,23fab72e9961b4f5
crop_03065,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,c90b440d44c000bc1293a3eb919fc805df2c4f665d71af7351f19e6326532bad,1fdc6c74cf58263f
crop_03066,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,dc73c6f13acdfa1058894ef08725a80f2336f23cfb8df12cfeeba08946c679af,c14d3fe8dfcba17c
crop_03067,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,f47dcee6770286a5e97ea33ba4307d18a3c03607e3eeda6241b67c8aae14d1ae,038ad2347d74703d
crop_03068,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,977fbe60a23cd812153387d41395d754322c44b3f30d5a6d8cd5648ebb962459,b600d23db497e1ac
crop_03069,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,f9325511769c47433bc8f6ffb463b497fa15e5a9c2b463b23a004cc2d4433b10,8d33819f0b15ae77
crop_03070,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,a4614f89493cbf4ffa7497e8962596eb38d7ee89f02a42236f7b683996621318,c47c39ab6ca3a291
crop_03071,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,9a6c9987d6e3c7b513a5034037bb2dfa8067187d6c7e03dad6d3e2ed1cf1676e,0865ca24c4a5a522
crop_03072,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,3084210f426f2005bb75a89994d03176523d175ea1e7e44315fb7addc25c811e,ef034c4873a65b34
crop_03073,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,901346f3a79e5af7861abc36872349fd9f092dc75def8f5a597100a24a54055c,75e7d56fb1efba7a
crop_03074,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b06b9092a1bc8abdc05791f943ef0005b4f061e5b224b9125afe28b42b7ccf06,07224be4843946bf
crop_03075,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b2d1de17fc04186bf98197f1fe920eed72907f1eaedeba0b86c1e68ed7991f9e,8fc5867f4a68b255
crop_03076,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,fc87d031c93f2a9b1552a251dff2634ecb400625782ea7c13a23e059315c8c1f,ff0e1d3cef18a553
crop_03077,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,20b59817b697b02094f14ff96e72493708fb5e5ae0918a42363627d6b8c49b52,2937352ec7bbb4f9
crop_03078,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2bfe974d33290844ce7e2ad71442067f41e50c6ce4c1ddd1bb94adf4eb43293b,adeec11bbf23b40e
crop_03079,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,ce82519e0bcdea82ea949baff0c1780dc0f243d87135dd1d2e1f7320f356f010,b815be9e9d29403b
crop_03080,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,4591cb86989c1c40dbd19861cab977393d218d2e324d5f3d7d4e47974b85f0aa,1e2938f1af82ad34
crop_03081,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,c358462440d7f876dddc26ccf53a1cd5cb2508687d8b6860399685468e5e8ab7,a44767df4ebdf11a
crop_03082,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e35eb1ab4b28e197af42d07b82445dc440788d8f020595502fa57fd8b189ca3d,939f3bec08176675
crop_03083,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,fd67c768d9cec4b15bf6584aaf0e33f4cde24131b9ab081ad8b5038f66302811,3a6affaf495815d3
crop_03084,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,85ecdae0eea64e2611faaccf5c6d88aa44dad24c72399968d4adc8fa93c0bd61,bbde9b60f6e93608
crop_03085,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,4606fc24d42b8cf128272e8771e0ac6284c324cb4ac92cb93d2dc37ce49d2e4c,f09206dd70a528e5
crop_03086,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,081b3c2b7fb45ed12d25ce4a4945ff4149fd63baf73c4ed9dbb1263ee64d5d3b,8917c6bda692086e
crop_03087,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e5ea05f382b40286e1afe6c68947f396ad99d7b9ae6fe720473786ba7e514330,71f6965c8fbd2cca
crop_03088,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,8076e8bac71bb0943795553ad635f9e4dc52f986989a3f4e6fe059e651abde1b,200540e3db7177dd
crop_03089,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,3231294b82f5e8b1aa17495f9ca4eb9444822ab02dd64f3272e18bb027cc9293,e83360917edde6b2
crop_03090,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,a0ad93192e709b6426d0eb98452427e668cbe2b4be1bb4c2cf071b2dbe1ff01a,a01d0752c48e71b3
crop_03091,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,64bd1dd36fd0f0bbe2734e26894e49398c8199fc7a99bba843e709da9c85802f,489ca8b2a8f36e12
crop_03092,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,d812ed1c02c2366756dca78dc3fc96ab368bae488ce78cfdc65a89b14041a18d,ba3f142d1128705c
crop_03093,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,da54cb717974d1dd8efc24e40ce85abce1ed229834d0055f7c5a7e2c5323518f,9fd9c157bcca06ff
crop_03094,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,d69dba5ae5a182b9ad221bf1418912c5b0f933f5194538b4ef90e74fd8c73cc3,f3388fd2394f6b45
crop_03095,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b7921bb4313ea6533632ef97de66779fb1e42481ed4cbe4ec70acd0049a62f6f,d1c8f98a87d00816
crop_03096,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,9a8e8f7a2657c143c3e35c97712e30672a5bf549bb5537228ae43148f832b902,f90cd2aa6f795ef1
crop_03097,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,dd0207e677a021662979e7a171b9af63d27c020f83040ed2a23141c7bcb19ea1,c189d15ef9fe3873
crop_03098,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e318c6badaa3e5f3ee0b936a8be79e3af3466342d98ae50f618fbc330290a48a,7fe4d387189700ce
crop_03099,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e5d922f56df3357f79095e4b5bf720006a2faf89f9669aea1c4b79c002041b9c,1bf1527b556479a8
crop_03100,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,5419c5411d2e88cd9987f72c5e69e9a7c9ef4a9a3b0ccee2e9a96e0d71acce9d,300d1b264ba0f9ad
crop_03101,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,57c4e66016dff46b1c22a229c11f38fb37483310306127b68c0ccf72b62e84c7,689fa22a57dc7489
crop_03102,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,ddbcba540499b7402ca17387f9be31d9bf8d2673a089d5d1bb7a56c27a86c27a,209084df8678f732
crop_03103,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,332e24e960cbb3f5895bb6d5ce4300632dda4251dc762d97f11eab1b2a2263c1,c33bf0fd69ef5e4e
crop_03104,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,edf344f1de5daf79a1759f395397f98c076c060f5854311c6b820f93067bc399,0be80ce49fcfb223
crop_03105,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e4934f0880b05e022ab53b6b8e463e7e3f633c3eeaf7fae440790e0de3eccc04,2f80e56c57076a72
crop_03106,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,a4e094b405fc015de6a69b11e5cb772284adefc3da4a8757e053d3dc03bf48ba,bd751f644a7fa976
crop_03107,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,3686ebc6977399be36679ceb2751f167006295de19970a4be2c60e036ee1ed81,78cd77120111466d
crop_03108,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2542a46313789a7d761ceb4b924b105e2d3f69fca1a68a43fab26f7def344ec4,1ddcc12e8da83815
crop_03109,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,6e23123ce8d6b7bace1232dd5be49d08ae5b3c1a624f9894289fd8d4c197a23e,4da05fb1b8c69a15
crop_03110,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,8a50cba58815ef08ae8ed0c53a18c9c245723b1cd6225d3154f10d379387bad5,015ad766516f9f0e
crop_03111,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,e5f0aa401fe49a6a5c7ea9b6212130e08505fa0e0e208538448f17f3388dc4e5,629357c0f2b11588
crop_03112,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,2b19c9823738a22426da25e9c65b471334ba696f9e5506a33b205c2f3ccd986f,d900c6f95228ece3
crop_03113,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,b159efd87c303e104066662108e8de51bd8a7e8e7ac709a7f7ad194ca94f5edd,bdc1c38b55906a0b
crop_03114,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,fe3d2192aaeff7e6a56ab8620dab271af388abc30d6e75badbc4e46f55668514,ed7dccd717485691
crop_03115,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,be8d377d262d63e8bc7035368b6b20303531838e0ced2af0243c256c44495222,70cd0324285b74d0
crop_03116,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,2c3cf7a5780c40e282efe930d7dc04f8072a466d073e97c66255e9f753c89e35,26116e7139bf58c2
crop_03117,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,2d8bd447079115e8e637cd5f261c12cc3318fd786cd1730df899372cbf4e8d09,9be3e07dabd4aeda
crop_03118,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,1b408dde1b4990d6b00ee75a31da5e2e8c6242ea7a638ee2767fc8d00518999f,12fcf0b03f0b24f7
crop_03119,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,56200a0d015b94f7084c253421ba21ad3f9f8ac02b7cd18368dce5371cb4d810,82085cd4a3b09d04
crop_03120,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2bc0969c0196669c653bbf38de0abbd6d53b68180228bf72e800c2bae67a2d4b,db1e9c5530036ddc
crop_03121,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,65e10fb677e72e3bf5931cf7423b77fcaf5314b850f10d058cc68c49d14c7eb1,515b56a5872afef1
crop_03122,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,0fa1ab842ec90d058bb3678975fbb2c836e0244d6595d86a62eb6ee4651ddf11,47e6e391b767d05c
crop_03123,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,5ae655a133890328749ccd65cebe79a226bf193c4e1f73b65e7df648ececa0ab,9e35609c0e26081f
crop_03124,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,642a80b68a8e8081e7ba1bb22178f3f05c47a9d537d1e325ee2582b903821096,a90eff67adfd936b
crop_03125,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,ae8d74e529d3b23a198bfa0d40a240f851d40fbc76196be2ef32a6c62bda03cf,c1a33cc321cf7981
crop_03126,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,1e738fdaeaadb9824e6d2479131a6940e6d7ac8e7c8deb8b0bd9123d53d6faa4,4ef33849e1708a75
crop_03127,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,552e3dc846df822a0c40fdd708e9f29ad847b5a1faa767a19860f211fdfa808f,2fb0629f99decd56
crop_03128,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,40885dd43babded3f978a19e91ff8911ff616c14e7271330f21481ee7b88401e,5ed1b4e0a252d874
crop_03129,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,34429a5916035562a9ce3d956417437b21dddcc33addcaa4bab64d4ef327fac4,86169d26c19a5d48
crop_03130,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,f3f6dbf27ad89c8cbc344a9e6be2688aa3d802c4531f70cef7b4b0d1370bd719,c8e064174e6819bd
crop_03131,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2a82940beb288936370c9ca68224be40c1ce765b67d4fc97e81f712fea81bb38,c1e0240d4148675e
crop_03132,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,0a5a138096bc39913a1db2e21ab191dc118142d179b9824f904fac00d95d5e35,86f02136a44dd95c
crop_03133,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,842a3f2cd2ff05c868934143e44d326cad88ce371519277c53aa387bb35643b5,6d551b0caf175437
crop_03134,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,67206e81bb258570c82da37b025234bdeba462dd6c21777182506664b5651b47,401173a2dd9ef709
crop_03135,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,4cb745630d6c71de7eccd548aef408657d5d9b7503011e4cbd956292da01cd04,c78d0aa8d6cf003a
crop_03136,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,44f018aa494f4f70db9e9c069f427cd0ce437d5b9de98e9eb5d9b4257f29d4fb,f4e2c20a2029da3c
crop_03137,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,29010ccb3110036fad4af890f9982fc747010e86a67baa9f72431f3b6070d1fd,ea4fb22ae5a4e469
crop_03138,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b914215e344063b461620c8953d885ceea1478b5cdbe65febe7f814ece7a4160,7d9af92ceed84f51
crop_03139,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,dda1919a71c95218915726f854dc3709620e2b9cc4f8923dc477c2c1c5846c4e,b81ddaafb45d51f8
crop_03140,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,96be6f6ab4a54fdf009a7058c1cd103481316f92f80e03f8043d0ad25f5da6b5,92f18a8c8f957789
crop_03141,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e23569b8b8bf76c063824192b0372f61d9f124b300a58c9dacee637998c692d1,a6cc1edc667e81ae
crop_03142,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,eb7a4d15d36e413143f24ef21d28f94ad4d57131db4952fa54f81a23a679fa72,0db72ed7e5fdbbdc
crop_03143,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,f8533508f4f636ae3ebd70b17d72587b6b57e1921082a4bd3af173c7b678587f,17497f150f2092b3
crop_03144,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e9d6ba2d3483dec40f665702183e4ef97767d777701225f3516fa9919a9e675d,3c35cf330fc37a6f
crop_03145,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,c9338e0c85b7bdcebc0c5c7507eb7a9591badda03582e01b71a29019092d8971,e10fb138dc0e9a15
crop_03146,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,0b9a38170444c69a65cd9fff628fc41224ace5dfa9d1e4b4fe7b9aae98179b7e,a60311f6d60e4943
crop_03147,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,6b6da85d26000d0a25dc89595c0859ea432979b2c27418fbeadeac5a8a979421,d7cb50a7f4866e67
crop_03148,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,7aea9cf49310b09229d1723e55b2aa28c2582d569dee1f30153c27ca4b9b7ba9,9005e7bfe3480223
crop_03149,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,956e0626baa1d7203b829ecbcf208fc9062c0ed05255e3b1992be07c99ff3d07,2f7f9b213eb279b1
crop_03150,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,3d68c0e5305e7e135de9285c55f6bc310902daa5213f12fc8ebee20a024db835,41b9de26a50457ce
crop_03151,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2104254427befad1a2ac506e0169e328110ee491163c23325dd471905c7f7829,a2f79ed728a21757
crop_03152,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,4c3131f74ff393da7c3f14dccc597ea2d6b9f409462ebffb231ec3651e5ece63,1f729b63bcd309f7
crop_03153,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,ba8899bed28605f8d81625ee4850aebcdce460ab989e00e47d09e172b7f02edd,74b282a626bf4102
crop_03154,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,22bea214844403b419b5b827b976bb8b3e482403b64e5482278eb45d28b2ee8b,f4842a97d12bbada
crop_03155,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,37ceb5cb7140b34f506261cd14dfd61b361ea22480adcfb7d81e3c29663f0eeb,b1c44bb1798f166e
crop_03156,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,cde77d69dcf23b84e3979912a3dd736de7c1c5163e547e5ec4769bb43565ae45,656d61e13f630d2d
crop_03157,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,6cd34f05445244193bfe4ba930760804c7e39a7183b2d0605a4e7da3c9df7c8b,03ed44a941f6a0a1
crop_03158,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,4039ae04f59fc9a214af865437212cfb6784b9d8d9eedf806f4fddf97d74fa59,26b4003329dfb7e3
crop_03159,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,f1527f99f976775315d398690c7de0cb93aa60b7c45ad11f13d78905f8278e1b,40b176bc53881482
crop_03160,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,86bae85fa85e3a606e635f207c861e37d963105dd7afc706bd764fc12606acb5,37a2817a3c199e47
crop_03161,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,d15f24f66a0a714ab83c6b4ccd23f814eb3633af8fd066bb99b599514b2b917a,699bc22283051240
crop_03162,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,819062dadd9761b9434cd615872762d91e8e365e7d694adf31e6d2057e56aa4a,2abaaaa37c04d8f7
crop_03163,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,1faac69912fa02191e89b90a40416b9eedd4e5c341d984c7dd1347e514ebf488,b3520bbeef5cf67e
crop_03164,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,6a88408120b34b90070585eab514ec68ea1bb2a5fd2b5afa6bf7c5e01607d03a,4d8c1d3d9727357f
crop_03165,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,08d25c8227ca1dc04ea8a4c99bc643b3fbc6138af92bd56f4a485856b759e91b,c7f4b111b4ccb0bc
crop_03166,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,fe9baadb67ddbd521afa0c9991539958149845930753f584f9030970700ea371,714a3dff8d189878
crop_03167,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,eaee40dc99975729de6e4b51b1412d801c01a03d9b455b9db7ea42c11e45776b,fb9416e28a162e77
crop_03168,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,d1ad0a53d7ffe441965ec799ce4bd484b7b5964036e9505d01f837089cfc0554,072fad749c3adfa1
crop_03169,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,60659e6827c45ed289ae900c2983b431bb2e8824c5e55ff300ce0069fbba7433,bf2a0c683280992f
crop_03170,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,870376d986749e07dfd156eab413790f4dd9503625b6a9af9c8387e1a78912f7,d58dcc2953977ccf
crop_03171,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;no-vest,aeddc384892ffc2b5c1aef2e9b3e039db61993f7047c0426fdbb0ffaf5abc796,52bec660ee2dcd19
crop_03172,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,a9b9221b13c2ec66d44061b21c7fa8dbdb156fe30fbe1198c641d168c552c318,c39463dd86bf62b2
crop_03173,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,3ea16b27165d1a83e2436f912adee1fadeaf46cbbfdac44cfb30989e5bbd76f1,d09fe51d8d43596f
crop_03174,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,2539d2558467819475278f0897ee97602b286c9e6fee6e13eed2bd3f463e57c1,32994cad69ef2865
crop_03175,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,986e056799454e9de4348fb0d1f07498ebdfd05d21140eb743a57f9091da4152,8b0c914b2a44c18d
crop_03176,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,8415e9f5afcac3f4700097e99089556bd8a1ecba4aef639adbe07270941a3d32,001b513d446a5f93
crop_03177,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,74f7656e9d6dce0138ea4fae8a1125f46ae0171dc35dd66d396e2e7be107bf69,d4cbcbbd8c0afc32
crop_03178,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,e327587bdc978eb57812ec0e71de8234e696299988155c8042472997654461da,71b8e13a708c4ee9
crop_03179,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,b7e8ee7c86e2243353d965f9744a268aa02e11588c6d3567082bfd153af137a8,d28796c3828c8c69
crop_03180,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,cdfdc53c57aeddbec7b474089d901eebb3cff8915b0ff054bde0f675e6ceff4e,a1a31cddaffc6d95
crop_03181,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,1d44a5bd7a4fddb091eb69443a260f940cffa2b05d7453a878eb763cb4519487,475f41f8944af930
crop_03182,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,81ec538944834d98f53851e72d4d589b802deb518118661aa00ed520a03cf9d0,e7e747d7a0d18b9c
crop_03183,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,5027e1ef31bf6c7f4fc62f8060f7a0cfc081b96f6ff7e30ec31ca141ba6bfd29,319b9a4f57ef1a15
crop_03184,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,05c24408ce36c71569a5facac345c53427a501d3d7984ae3b809129dae0bf753,b2396f3625fe9062
crop_03185,rec_session_09.mp4,cam_02,site_a,session_09,train,helmet;vest,653fe72f8e562261082771c6e9fcd9eb94b1f1dcd29231b53e20f0f90698efff,1ee8088698a23a2b
